text,sentiment
"৫ মিনিট?? সিরিয়াসলি??? ৫ মিনিটে কিউব মিলিয়ে কফি খাইয়া খাইয়া ঘুম দেয়া যায়। আগে নিজে শিখে নিন, তারপর জ্ঞান বিলাইতে আইসেন।",negative
আরে মিয়া এত পেচিয়ে মিলানোর দরকার আছে,negative
আর কোনো কাজ নাই তোদের।,negative
ভাই আমার একটা পাশ মিলেছে কিন্তু আপনার যেমন সাদা পাশের বাকি চার পাশও মিলে গেছে আমার সেরকম মিলেনি। এর ক্ষেত্রে কী করণীয়?,neutral
ভাই এটা মিষ্টি কালার না গোলাপি কালার হবে,negative
৫ মিনিট লাগে নাকি ২:১৩ এ মিলাই,negative
আবাল,negative
আমার সোনার সিখাও,negative
এটা করতে আমার সব মিলিয়ে ৫০ সেকেন্ড লাগবে! আপনার এই টুকু কাজ করতে ১৫ মিনিট লেগে গেল! আগে মাথার ডাক্তার দেখান তারপর YouTube channel খুলবেন।,negative
আমি দুই মিনিটে মিলাতে পারি।।।,negative
"ফালতু ভিডিও,,, কোন কাজের না,,,",negative
আপনি তো নিজেই পারেননা,negative
খুবি ভালো,positive
ভাইয়া আপনি নিজেই মিলাতে ১৪ মিনিট নিছেন তাও আমার এক পাস মিলাতে আমার মিলাতে ৩ - ৪ মিনিট ই লাকবে আপনি পারেন না আবার ইউটুব চেলান খুলছিস কেন মনে হয় আপনি একটা মাথার তার ছেরা পাগল,negative
তোর বোর হে** কিউব এবাবেনে মিলায় ভালো করেতো এক কালার ও মিলায়তে পারতেচ্ছ না আবার আসচ্ছ পুরোটা মিলায়তে।নিজে পারছ না আর আসচ্ছ অন্যদেরকে শিখায়তে। আমার থেকে শিখে যাইচ কিভাবে মিলাতে হয়,negative
এ এ বন্ধুরা হয়ে গেছে আমার বা.........ল হয়ে গেছে,negative
দাদা আপনি খুব সুন্দর শিখিয়েছেন তিনটে পার্টি দেখেছি খুব সহজেই শিখে নিলাম,positive
ফাল্তু,negative
এটা কি হচ্ছে। এখানে তো মাত্র একটা হচ্ছে।,negative
ভণ্ডামি মারস নেংটি,negative
আমি তো 2 মিনিটের কমে ই মিলাতে পারি আমাগো 5 মিনিট লাগে না,negative
